text,label
"RT @TaughtYouWell: Boobs boobs boobs boobs lotta boobs
Man I make the baddest bitches send me nudes &#128525;&#128539; http://t.co/6tzYXgvqZv",red
Pappadeaux got the best chicken strips I swear I squeeze lemons over them hoes!,red
"&#8220;@50TysonRap: Aye nigga, who tryna freestyle?&#8221; You trash though lol",red
Swap meet bound #beaner,green
"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",green
"If some one isn't an Anglo-Saxon Protestant, they have no right to be alive in the US. None at all, they are foreign filth.",red
What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,green
If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,green
@tiara_rachelle I'm not gone see your baby monkey lil ass anyway funky ass,red
A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?,green
RT @weirdstyle: I have 0 hoes lmfao,red
@gregorykohler yo girl whats yr potential? I wanna retard it,red
"""@G27Status: I could go for a fat ass bitch on my lap"" same",red
"@MrMooncricket oh hell no! Fuck you Uncle Tom bitch, I remember yo punk broke ass",red
@MackWop u aint bout it wop,red
"RT @vickstar_isabel: ""@kyleighhmariee: &#8220;@TezCapone: My type a bitch &#128525;&#128525;&#128553; https://t.co/Bz4yBovcfl&#8221;""

Lmao yass",red
"@eHarmoniee first second an third mistake...&#128514;&#128514; i been hearing it wus trash tho...kinda wan give it a listen, kinda dont",green
@Adrian1_knowsu nigglet &#128530;&#128536;,red
@xDSmooth bitch give me my lighter or get shot,red
The club don't never get old to some of y'all hoes though.,red
"Some bitches just have NO luck with men lmao.. Maybe YOU'RE the problem sweetheart, it can't all be our fault lol",red
Get yo bitch jumped by 6 nigguhs,red
"I have to stop using ""bitch"" so often in my everyday conversations",red
You a hoe.,red
What now bitch I've got you're girlfriend @owne1235 http://t.co/cydgooP9YZ,red
What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO,red
"If I was stranded on a desert island and I could only bring 1 thing, I would bring Dora. That hoe has everything in that backpack.",red
"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",green
Stupid bitches.,red
Little bitty bumble bee&#128029;&#128029; #bumblebee http://t.co/WgYL5UpjQq,green
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,green
Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,green
There is no sense in my foot and penis.,green
"And you a bitch.. Even when you say you love me, you a bitch. I pray you crash like Caroline into a ditch.",red
I love you both too :-),green
Some of you girls should be wifey for Halloween. Since some of y&#8217;all been hoes all year.,red
I would never fight a nigga for vagina...that's what hoes do lmao,red
shit bitch nigga shit,red
"RT @rickygervais: Jesus loves you, but everyone else thinks you're a right cunt.",red
RT @dnumberbefore_2: She used to be more fun as a hoe ..this new you is to positive,red
You all ready for * big day tomorrow?,green
"Like damn hoe I gave you a chance when you was average, Why you aint beauty make over when we was together.",red
@chanelisabeth cuz ur a bird bitch,red
I can take you at like noon,green
"@KoryKisling we gotta get like 20 heads to go. Everyone brings tree, some bring food, bitches, and liquor of course.",red
#FACT RT @KeyshBeChillin Kanye is best when a good piece of pussy fucks him over,red
@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy,red
@cuteasstab niggah this shit serious aint no one laughing,red
"RT @CurlsGoddess: Being so wrapped up in love that you stop doing well for YOU is what middle schoolers do, dumb bitch. I want just want mo&#8230;",red
@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket fuck off bitch.,red
"Thanks to my nigga coco I smell good then a hoe haha finna pull allllllll the hoes, come smell a nigga &#128527;&#128526;",red
Going for a bitch nigga neck cause nigga am Rollin,red
I am late. I will be there at,green
RT @CyFyre: @WesOrrJames love you too my nig #squad,green
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",green
@dfa73 @hellyeahcalum @InStyle David block that bitch,red
RT @carcarroni: @UglyAssDerrick my sincerest apologies my main bitch chocolate dipped cinnamon apple,red
RT @HntrMoore: You ever call your ex while you're fucking your side bitch? Yea I'm gonna do that later,red
RT @AYEVERB: On twitter you ho%s can jus take a pic with your ass out and be somebody..smh...,red
Dyke pastors be in The Lords house tryna cuff all the pussy bruh bruh,red
I heard she pops pussy on the low,red
RT @bunnyasmin1125: I Still Be Craving An Oreo McFlurry b;,green
These bitches love sodaa,red
"Ummm.. These hoes need guidance, better yet a baptism",red
"RT @LauraBehnke: #Yankees fans having flashbacks! RT @WCCORosen: @LauraBehnke You remember THIS Phil Hughes! It's already 4 to 0, still no &#8230;",green
trash both ways lol RT @AgdaCoroner: Bitch Killed Herself....Look Like Bill Maher With Makeup on http://t.co/IWLAG2J5Sl,red
Why tf are girls still virgins ????????? We only got 2 months to live bitch you better throw that ass back,red
RT @DanHarrison1985: &#128514; RT @CecilHurt: Charlie Strong got down to the 53-man roster nearly as quickly as Texans did,green
"Ain't like them guys who wine and dine to keep they women.. My bitches only want two things, that's to get high and kick it",red
I am on the way to tirupur.,green
"HAHA &#8220;@BASEDNAFRICAN: ""If ANY of you bitches even THINK about attacking me in the elevator...."" http://t.co/cp2C1iQria&#8221;",red
So apparently me &amp; Eric fucced &amp; I be just fuccing every nigga &#128514;&#128557; GREAT but y'all bitches NOT whoppin &amp; talkin behind BLOCCED twitters,red
"I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system.",green
@Jaytwofly @G_MUCKA good leave you stupid faggot,red
Its not that time of the month nor mid of the time?,green
RT @05proFESSOR: Columbus found America and we killed some injuns #SinceTheCubsWonAWorldSeries,red
"Great. I'm in church now, will holla when i get out",green
RT @mimi_rillo These bitches @virginiayumyum @ Fine Fare Supermarket http://t.co/kimIKVi0,red
Strong pussy RT @SirRatchettness: Yall think Ciara got good pussy?,red
RT @rhythmixx_: @Weyheymariam @jaymcnuggets that's how I drive you bitch http://t.co/drK5C0txtQ,red
Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!,green
@tytytooflyy ima fill ur clam out,green
Early bird catches the worm &#128076;,green
"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne...",green
@KxRxSxB @SamRomero95 prairie nigger,red
I think ai havent looked at a cloud in a whole minute cus them hoes moving fast asf rn.,red
@TheBovee @Mr_Astonishing we outchea bitch,red
RT @LeNoirAuteur: bitch don't do this RT @AZEALIABANKS: &#128078;,red
Marca got so many hoes she confused on what to do,red
hahaha good luck with that one bitch,red
"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",red
"Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh",red
What mad cunt created masturbating? That dude needs a high 5...,red
Just taste fish curry :-P,green
"Seconds from the end what's it gonna be, pull the trigger bitch",red
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",green
Like bitch you're a man. That means You don't show fear or pain. You be strong when others can't.,red
"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",red
RT @jimmerfredette: I hope the Yankees game doesn't get rained out tonight. It's going to be a special atmosphere and game. Jeter deser&#8230;,green
Awk... U don't like your own nephew / cousins bc our race.. LMAO broke ugly bitches fuck them we don't need them,red
@fredabrahams @Brown_Moses I saw the actual tweet while scanning Jihadi accounts. They put a screen shot of it with: all aid workers r spies,green
Thanks  and ! Or bomb and date as my phone wanted to say! ,green
", ow u dey.i paid 60,400thousad.i told  u would call . ",green
"RT @ohmyev: it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&#8230;",green
"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT",green
"@ConManBO @LastGreatStand

And a major league bitch too!",red
I know some ratchet bitches and they rep the North side,red
RT @FunnyQuotees: Halloween use to be a holiday for kids. It is now National dress like your inner hoe day.,red
Aiya we discuss later lar... Pick ü up at 4 is it?,green
RT @magicjuice: #giantduck #pittsburghduck #yellow #livestream #wpxi #nofliter @ Duckburgh http://t.co/AnAX2lzcRi,green
"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx",green
I fuckin hate this bitches voice OMG,red
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,green
"Oh no. &#8220;@ThaChicagoBull: It's Friday night, the night all the bitches cheat.&#8221;",red
Dhoni have luck to win some big title.so we will win:),green
this hair screams bitch,red
I would def call Dwight a cradle robbing faggot if I were Kobe.,red
"RT @JETzLyfe412: Started off wit nuttin I was hungry, now I got a couple niggas bitches who want me",red
@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy,red
"Alright, I'll head out in a few minutes, text me where to meet you",green
"RT @teapot: Stuff broke loose, must not panic and share GIF instead http://t.co/JL4GuIeJ84",green
I'm obviously not talking about CoD because that game is for queers.,red
Bum ass hoe,red
I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj,red
Cos daddy arranging time c wat time fetch ü mah...,green
@kathleen_herne Stink should shut his hole &amp; just perform his tricks like a good trained monkey,green
"I know when bitches discuss me in a group message the words ""asshole"" ""cute"" and ""douche bag"" are abused excessively",red
We r outside already.,green
Send me your resume:-),green
I cant fuc wit no bitch thats addicted to drugz,red
These bitches really marry to some rich ass niggas,red
Sweet innocent teen clothes ripped and pussy fingered&#160;hard http://t.co/SiGRlukdaa,red
RT @CakebossLex: &#8220;@LaughAtProblems: I need me a bitch that can dance https://t.co/jDXiD5I9DK&#8221; lmfao this is ode,red
@Buster_ESPN Huh.....last 10 games..Tampa 8-2/Balt 7-3/Yanks 6-4...and they lost their best pitcher. Please explain your logic.,green
Yep get with the program. You're slacking.,green
These lil hoes sitting across da way too fuckin loud. Like damn hoe your sittin less than 2 feet from each other shut the hell up,red
I would love to give this bitch some act right juice lol,red
"RT @iTAT_uPAY: Every females worried about being played, &amp; every nigga worried she a hoe. So nothing but games will b played wit that minds&#8230;",red
RT @SheMoansNookie: Can't even tell a bitch hey without thinking you tryna get at them. Lmao. Y'all sumn else. Get real,red
@_RenaissanceJay get the loredo steak. Out dat bitch if u ballin,red
being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak,green
RT @phishlicia: @tropicaldrew_ not about you fag. I miss you like crazy &#128553;&#10084;&#65039;,red
No. Yes please. Been swimming?,green
I can make a bitch famous,red
Can't keep a bitch but its cool cause money still around,red
Every Psychology class has that annoying cunt who relates everything to herself just bc she has ADD and her parents got divorced #NoOneCares,red
Are you wet right now?,green
Watching tv now. I got new job :),green
"Just arrived, see you in a couple days &lt;3",green
RT @HugMakeEm: I'm avoiding commitment because these hoes ain't loyal,red
@UberFacts eat yo pickles bitches!,red
RT @GorgeousCamry_: &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !,red
@AmazinMixBeauti why? You wanna gimme a baby? You look coolie....it might could work lol,green
